code,date,elect,gas,heat,watercool,waterhot
A12186901,202210,123182,0,0,8295,0
A12185001,202210,36893,0,0,3013,0
A12125001,202210,47122,0,1520,7126,826
A12185004,202210,655291,0,0,0,11406
A12171101,202210,93207,0,0,5611,0
A12125202,202210,217162,0,167,15426,4216
A12187904,202210,106624,4908,3166,0,1996
A12187703,202210,70725,0,0,5553,0
A12187905,202210,121291,0,0,8876,0
A12187902,202210,60335,0,0,0,0
A12127004,202210,141138,0,6491,10876,3184
A12127001,202210,123593,0,14491,8176,2293
A12127006,202210,217389,0,21047,14200,4344
A12179502,202210,79380,0,0,4016,1065
A12127008,202210,169279,0,16109,12817,3440
A12179501,202210,36437,0,1096,2206,711
A12179505,202210,103181,0,7738,7195,2060
A12175203,202211,1150728,0,0,66263,0
A10027906,202211,301352,0,278,15953,4681
A12170601,202211,217365,0,0,10116,0
A12102008,202211,186378,0,0,12472,0
A12170603,202211,228954,0,0,12202,0
A12170602,202211,34188,0,0,2267,0
A10027748,202211,91479,0,0,5232,0
A10024626,202211,35939,0,0,2154,0
A12179001,202211,103795,0,0,0,0
A12179004,202211,176858,0,0,7764,0
A12179002,202211,59624,0,0,4347,0
A12104007,202211,405302,0,0,25630,5482
A12187602,202211,110667,0,0,7345,0
A12106001,202211,149337,0,8810,7750,2273
A12105001,202211,82640,0,0,5338,0
A12181103,202211,358011,0,497,25503,7539
A12172401,202211,176953,0,0,9910,0
A12181102,202211,88439,0,130080,6610,2100
A10025003,202211,340623,0,0,16975,0
A12109001,202211,176902,0,22187,10857,3682
A12187403,202211,25590,2,0,614,0
A10026036,202211,244595,11003,0,15470,0
A10024347,202211,453328,0,0,25518,0
A12171201,202211,89303,0,0,5661,0
A12185605,202211,83018,0,0,5821,0
A12111001,202211,58514,0,0,2945,0
A12185603,202211,58704,0,0,3858,0
A12112002,202211,180567,0,0,0,0
A10027714,202211,225928,0,190,12666,3745
A12188205,202211,150902,0,0,9856,0
A12177802,202211,47983,0,0,0,0
A10024425,202211,94605,0,0,4391,0
A12170702,202211,151275,0,171,10744,3382
A10028177,202211,118257,0,86,7396,2426
A12174601,202211,293689,0,0,10837,0
A10027902,202211,76758,0,0,3011,0
A10027301,202211,69179,0,0,2523,0
A12123001,202211,51058,0,0,0,0
A12171101,202211,92186,0,0,5389,0
A12187904,202211,111971,5396,6758,0,2233
A12187703,202211,74252,0,0,5572,0
A12187902,202211,59630,0,0,8505,0
A12127007,202211,162750,0,14928,11695,3137
A12127005,202211,204299,0,49295,13722,4960
A12179504,202211,269057,0,31501,0,5185
A12179503,202211,153685,0,23842,10436,3228
A12127008,202211,166176,0,24779,12595,3795
A12179501,202211,35232,0,2482,2063,728
A10027906,202212,289083,0,1065,16183,5698
A10027090,202212,164920,0,0,7411,0
A10023508,202212,46520,10,0,2928,0
A12170601,202212,227322,0,0,10745,0
A12102008,202212,190914,0,0,12655,0
A12102005,202212,108948,0,0,6919,0
A12170602,202212,34986,0,0,2297,0
A12180401,202212,45510,0,0,2743,0
A10024408,202212,101350,0,0,5066,0
A12185304,202212,127830,0,0,8025,0
A12179001,202212,111206,0,0,9030,0
A12179004,202212,185177,0,0,7353,0
A12170401,202212,41775,0,0,2460,0
