code,date,elect,gas,heat,watercool,waterhot
A13204301,202208,,,,,
A13204205,202208,552788,0,0,19209,0
A13204203,202208,123871,0,0,6132,0
A13204003,202208,,,,,
A13292501,202208,,,,,
A13204404,202208,,,,,
A10026109,202208,,,,,
A10024782,202208,,,,,
A13201207,202208,237578,0,0,0,842
A13201202,202208,70405,0,0,3798,0
A13201206,202208,,,,,
A13201203,202208,79163,0,0,0,0
A13275302,202208,,,,,
A13293505,202208,185051,0,0,8106,0
A13281802,202208,,,,,
A13281201,202208,,,,,
A13201208,202208,564827,14407,0,0,4395
A13201209,202208,1182236,0,0,52823,0
A13201001,202208,43966,0,0,2061,0
A13201002,202208,,,,,
A13280104,202208,100781,0,0,0,0
A10026714,202208,,,,,
A13203302,202209,124078,0,0,7522,0
A13203303,202209,,,,,
A13295201,202209,44149,0,0,5519,0
A13286107,202209,170696,0,0,14134,0
A13287801,202209,,,,,
A13286203,202209,,,,,
A13286109,202209,,,,,
A13203403,202209,,,,,
A13286110,202209,,,,,
A13287503,202209,,,,,
A13203202,202209,,,,,
A13286304,202209,,,,,
A13286106,202209,,,,,
A13203408,202209,,,,,
A13286904,202209,,,,,
A13203002,202209,,,,,
A13203102,202209,,,,,
A13286105,202209,,,,,
A13203001,202209,,,,,
A13203401,202209,,,,,
A13286002,202209,,,,,
A10026175,202209,,,,,
A10024827,202209,,,,,
A10023732,202209,,,,,
A10023827,202209,,,,,
A10023914,202209,,,,,
A13285404,202209,,,,,
A13202306,202209,,,,,
A13285503,202209,,,,,
A13282510,202209,,,,,
A13272101,202209,,,,,
A13276416,202209,,,,,
A13202302,202209,,,,,
A13285406,202209,,,,,
A13283405,202209,,,,,
A13202308,202209,,,,,
A13276414,202209,,,,,
A13202102,202209,,,,,
A13276415,202209,,,,,
A13285507,202209,,,,,
A13202103,202209,,,,,
A13202002,202209,,,,,
A13285401,202209,,,,,
A13202304,202209,,,,,
A13272102,202209,,,,,
A13283611,202209,,,,,
A13276417,202209,,,,,
A13202312,202209,,,,,
A13285305,202209,,,,,
A13285601,202209,,,,,
A10026856,202209,,,,,
A10026279,202209,,,,,
A10027555,202209,,,,,
A10024822,202209,,,,,
A10024463,202209,,,,,
A13204506,202209,,,,,
A13204502,202209,,,,,
A13204501,202209,,,,,
A13204505,202209,,,,,
